job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year
Data Analyst,Full-Time,Senior,73500,United States Dollar,United States,73500,United States,Medium,2023
Data Infrastructure Engineer,Full-Time,Senior,185000,United States Dollar,United States,185000,United States,Medium,2023
Data Infrastructure Engineer,Full-Time,Senior,145000,United States Dollar,United States,145000,United States,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,158900,United States Dollar,United States,158900,United States,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,132400,United States Dollar,United States,132400,United States,Medium,2023
AI Engineer,Full-Time,Mid,140000,United States Dollar,United States,140000,United States,Small,2023
Data Manager,Full-Time,Mid,130000,United States Dollar,United States,130000,United States,Medium,2023
Data Manager,Full-Time,Mid,100000,United States Dollar,United States,100000,United States,Medium,2023
Machine Learning Scientist,Full-Time,Senior,163800,United States Dollar,United States,163800,United States,Medium,2023
Machine Learning Scientist,Full-Time,Senior,126000,United States Dollar,United States,126000,United States,Medium,2023
Data Scientist,Full-Time,Senior,111967,United States Dollar,United States,111967,United States,Medium,2023
Data Engineer,Full-Time,Senior,205600,United States Dollar,United States,205600,United States,Large,2023
Data Engineer,Full-Time,Senior,105700,United States Dollar,United States,105700,United States,Large,2023
Data Analyst,Full-Time,Mid,104000,United States Dollar,United States,104000,United States,Medium,2023
Data Analyst,Full-Time,Mid,88000,United States Dollar,United States,88000,United States,Medium,2023
Data Engineer,Full-Time,Senior,216027,United States Dollar,United States,216027,United States,Medium,2023
Data Engineer,Full-Time,Senior,101028,United States Dollar,United States,101028,United States,Medium,2023
Data Scientist,Full-Time,Senior,45000,Euro,Spain,48585,Spain,Medium,2023
Data Scientist,Full-Time,Senior,36000,Euro,Spain,38868,Spain,Medium,2023
Applied Scientist,Full-Time,Senior,309400,United States Dollar,United States,309400,United States,Large,2023
Applied Scientist,Full-Time,Senior,159100,United States Dollar,United States,159100,United States,Large,2023
Data Analyst,Full-Time,Senior,142000,United States Dollar,United States,142000,United States,Medium,2023
Data Analyst,Full-Time,Senior,128000,United States Dollar,United States,128000,United States,Medium,2023
Data Engineer,Full-Time,Senior,174350,United States Dollar,United States,174350,United States,Medium,2023
Data Engineer,Full-Time,Senior,126800,United States Dollar,United States,126800,United States,Medium,2023
Data Scientist,Full-Time,Senior,180000,United States Dollar,United States,180000,United States,Medium,2023
Data Scientist,Full-Time,Senior,162000,United States Dollar,United States,162000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,262000,United States Dollar,United States,262000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,186000,United States Dollar,United States,186000,United States,Medium,2023
Data Analyst,Full-Time,Senior,129000,United States Dollar,Canada,129000,Canada,Medium,2023
Data Analyst,Full-Time,Senior,95000,United States Dollar,Canada,95000,Canada,Medium,2023
Analytics Engineer,Full-Time,Senior,175000,United States Dollar,United States,175000,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,120000,United States Dollar,United States,120000,United States,Medium,2023
Data Analyst,Full-Time,Mid,75000,British Pound Sterling,United Kingdom,92280,United Kingdom,Medium,2023
Data Analyst,Full-Time,Mid,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023
Applied Data Scientist,Full-Time,Entry,27500,Euro,Italy,29691,Italy,Large,2023
Data Analyst,Full-Time,Senior,130000,United States Dollar,United States,130000,United States,Small,2023
Data Analyst,Full-Time,Senior,105000,United States Dollar,United States,105000,United States,Small,2023
Machine Learning Engineer,Full-Time,Senior,232200,United States Dollar,United States,232200,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,119000,United States Dollar,United States,119000,United States,Medium,2023
Data Scientist,Full-Time,Senior,268000,United States Dollar,United States,268000,United States,Medium,2023
Data Scientist,Full-Time,Senior,137500,United States Dollar,United States,137500,United States,Medium,2023
Data Analyst,Full-Time,Senior,153300,United States Dollar,United States,153300,United States,Medium,2023
Data Analyst,Full-Time,Senior,104244,United States Dollar,United States,104244,United States,Medium,2023
Applied Scientist,Full-Time,Senior,216000,United States Dollar,United States,216000,United States,Medium,2023
Applied Scientist,Full-Time,Senior,184000,United States Dollar,United States,184000,United States,Medium,2023
Data Scientist,Full-Time,Senior,190000,United States Dollar,United States,190000,United States,Medium,2023
Data Scientist,Full-Time,Senior,145000,United States Dollar,United States,145000,United States,Medium,2023
Data Scientist,Full-Time,Senior,226000,United States Dollar,United States,226000,United States,Medium,2023
Data Science Practitioner,Full-Time,Senior,198800,United States Dollar,United States,198800,United States,Medium,2023
Data Science Practitioner,Full-Time,Senior,122600,United States Dollar,United States,122600,United States,Medium,2023
Applied Scientist,Full-Time,Senior,230000,United States Dollar,United States,230000,United States,Medium,2023
Applied Scientist,Full-Time,Senior,196000,United States Dollar,United States,196000,United States,Medium,2023
Data Scientist,Full-Time,Senior,181500,United States Dollar,United States,181500,United States,Medium,2023
Data Scientist,Full-Time,Senior,127000,United States Dollar,United States,127000,United States,Medium,2023
Machine Learning Researcher,Full-Time,Mid,210000,United States Dollar,United States,210000,United States,Small,2023
AI Programmer,Full-Time,Senior,120000,United States Dollar,France,120000,Canada,Medium,2023
ML Engineer,Full-Time,Senior,385000,United States Dollar,United States,385000,United States,Medium,2023
ML Engineer,Full-Time,Senior,245000,United States Dollar,United States,245000,United States,Medium,2023
AI Engineer,Full-Time,Mid,225000,United States Dollar,United States,225000,United States,Medium,2023
AI Engineer,Full-Time,Mid,175000,United States Dollar,United States,175000,United States,Medium,2023
Data Engineer,Full-Time,Senior,148500,Canadian Dollar,Canada,110019,Canada,Medium,2023
Data Engineer,Full-Time,Senior,117000,Canadian Dollar,Canada,86682,Canada,Medium,2023
Data Analyst,Full-Time,Senior,131650,United States Dollar,United States,131650,United States,Medium,2023
Data Analyst,Full-Time,Senior,105320,United States Dollar,United States,105320,United States,Medium,2023
Research Engineer,Full-Time,Senior,210000,United States Dollar,United States,210000,United States,Medium,2023
Research Engineer,Full-Time,Senior,151800,United States Dollar,United States,151800,United States,Medium,2023
Data Scientist,Full-Time,Senior,147500,United States Dollar,United States,147500,United States,Medium,2023
Data Scientist,Full-Time,Senior,112500,United States Dollar,United States,112500,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,240000,United States Dollar,United States,240000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,163200,United States Dollar,United States,163200,United States,Medium,2023
Data Analyst,Full-Time,Senior,134200,United States Dollar,United States,134200,United States,Medium,2023
Data Analyst,Full-Time,Senior,103200,United States Dollar,United States,103200,United States,Medium,2023
Data Analyst,Full-Time,Senior,65000,United States Dollar,United States,65000,United States,Medium,2023
Data Analyst,Full-Time,Senior,55000,United States Dollar,United States,55000,United States,Medium,2023
Data Scientist,Full-Time,Senior,234000,United States Dollar,United States,234000,United States,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,165400,United States Dollar,United States,165400,United States,Medium,2023
Machine Learning Infrastructure Engineer,Full-Time,Senior,127300,United States Dollar,United States,127300,United States,Medium,2023
Data Science Manager,Full-Time,Senior,100000,Euro,Czechia,107968,Philippines,Large,2023
AI Engineer,Full-Time,Mid,30390,Euro,Spain,32811,Spain,Large,2023
Data Science Manager,Full-Time,Mid,3200000,Indian Rupee,India,38915,India,Large,2023
Machine Learning Engineer,Full-Time,Mid,145000,United States Dollar,United States,145000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Mid,135000,United States Dollar,United States,135000,United States,Medium,2023
Data Scientist,Full-Time,Mid,126900,United States Dollar,United States,126900,United States,Medium,2023
Data Scientist,Full-Time,Mid,77900,United States Dollar,United States,77900,United States,Medium,2023
Data Engineer,Full-Time,Mid,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023
Data Engineer,Full-Time,Mid,75000,British Pound Sterling,United Kingdom,92280,United Kingdom,Medium,2023
Data Analyst,Full-Time,Senior,169000,United States Dollar,United States,169000,United States,Medium,2023
Data Analyst,Full-Time,Senior,110600,United States Dollar,United States,110600,United States,Medium,2023
AI Research Engineer,Full-Time,Entry,2000000,Indian Rupee,Switzerland,24322,India,Large,2023
Data Science Manager,Full-Time,Senior,3600000,Indian Rupee,India,43779,India,Large,2023
Data Scientist,Full-Time,Senior,168000,United States Dollar,United States,168000,United States,Medium,2023
Data Scientist,Full-Time,Senior,130000,United States Dollar,United States,130000,United States,Medium,2023
Data Scientist,Full-Time,Entry,150000,United States Dollar,United States,150000,United States,Medium,2023
Data Scientist,Full-Time,Entry,140000,United States Dollar,United States,140000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,200000,United States Dollar,United States,200000,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,150000,United States Dollar,United States,150000,United States,Medium,2023
Data Modeler,Full-Time,Senior,195000,United States Dollar,United States,195000,United States,Medium,2023
Data Modeler,Full-Time,Senior,160000,United States Dollar,United States,160000,United States,Medium,2023
Data Operations Analyst,Full-Time,Senior,154000,United States Dollar,United States,154000,United States,Medium,2023
Data Operations Analyst,Full-Time,Senior,82000,United States Dollar,United States,82000,United States,Medium,2023
Data Science Manager,Full-Time,Senior,160000,United States Dollar,United States,160000,United States,Medium,2023
Data Science Manager,Full-Time,Senior,145000,United States Dollar,United States,145000,United States,Medium,2023
AI Engineer,Full-Time,Senior,239400,United States Dollar,United States,239400,United States,Medium,2023
AI Engineer,Full-Time,Senior,136800,United States Dollar,United States,136800,United States,Medium,2023
Decision Scientist,Full-Time,Senior,204500,United States Dollar,United States,204500,United States,Medium,2023
Decision Scientist,Full-Time,Senior,142200,United States Dollar,United States,142200,United States,Medium,2023
Data Scientist,Full-Time,Senior,230000,United States Dollar,United States,230000,United States,Medium,2023
Data Scientist,Full-Time,Senior,164000,United States Dollar,United States,164000,United States,Medium,2023
